timestamp,load_mw,price_eur
2023-01-02 13:00:00,424.28775507968203,286.2458148791306
2023-01-02 14:00:00,422.54212574907694,292.79652321230986
2023-01-02 15:00:00,430.38636243577224,278.6524971999441
2023-01-02 16:00:00,429.12591553453393,286.57434190575367
2023-01-02 17:00:00,417.5762307258127,297.7475984085058
2023-01-02 18:00:00,409.68509144260355,287.12003810589204
2023-01-02 19:00:00,403.71847749092376,299.0639305471996
2023-01-02 20:00:00,388.78306840344794,306.90787976951816
2023-01-02 21:00:00,394.19168046695995,306.81327412540656
2023-01-02 22:00:00,395.6108344924809,296.00982919936916
2023-01-02 23:00:00,410.6327665009456,288.08133368410586
2023-01-03 00:00:00,404.3608585951169,300.429278530526
2023-01-03 01:00:00,385.1674159504893,308.90121539092127
2023-01-03 02:00:00,408.902713849348,296.80110732705543
2023-01-03 03:00:00,405.63682560082316,298.9138282470733
2023-01-03 04:00:00,407.4669188981353,292.8664169430399
2023-01-03 05:00:00,425.97570067151173,288.17341815004914
2023-01-03 06:00:00,436.60871939306816,283.1610026699593
2023-01-03 07:00:00,442.80264969327976,275.02691806322827
2023-01-03 08:00:00,432.9668265830501,292.8454592641987
2023-01-03 09:00:00,446.73383930209667,279.0022449535106
2023-01-03 10:00:00,462.11705123094936,262.9849568985121
2023-01-03 11:00:00,477.9582849901617,264.3036255480883
2023-01-03 12:00:00,473.1336601660407,258.559761565843
2023-01-03 13:00:00,486.01641817964514,260.92721392888967
2023-01-03 14:00:00,486.88089063121373,262.35253257943015
2023-01-03 15:00:00,496.07436372622146,247.85940654513072
2023-01-03 16:00:00,526.1719514599331,241.73090491625507
2023-01-03 17:00:00,541.4353821534639,231.34621355795053
2023-01-03 18:00:00,536.6950218413186,235.76278987931312
2023-01-03 19:00:00,556.6111696814854,231.17838007252703
2023-01-03 20:00:00,558.8781073251168,219.33400575742724
2023-01-03 21:00:00,556.9330972988392,217.76477052879292
2023-01-03 22:00:00,574.474635825006,208.3151099393694
2023-01-03 23:00:00,592.9950504930177,199.42342332866394
2023-01-04 00:00:00,583.2191968141263,208.0048930458663
2023-01-04 01:00:00,604.3346467610479,199.53843649355926
2023-01-04 02:00:00,566.6973918822276,218.0347580555363
2023-01-04 03:00:00,604.3734964464346,201.9491680219628
2023-01-04 04:00:00,599.304336470764,200.4128412240075
2023-01-04 05:00:00,596.7197155897288,208.90781259092216
2023-01-04 06:00:00,600.8868418539662,198.23329490682713
2023-01-04 07:00:00,579.3338667472234,223.9339124593364
2023-01-04 08:00:00,1000.0,205.50744670423578
2023-01-04 09:00:00,598.2452437734529,196.59159033119215
2023-01-04 10:00:00,605.7235347898614,191.7837701147637
2023-01-04 11:00:00,581.105245755442,211.85973919849494
2023-01-04 12:00:00,572.6667143850243,212.54932888085858
2023-01-04 13:00:00,569.374570389839,218.88271727554093
2023-01-04 14:00:00,576.4282715332472,214.15205235624413
2023-01-04 15:00:00,562.7580524990466,218.25682918719235
2023-01-04 16:00:00,545.7629658097579,222.88454850477902
2023-01-04 17:00:00,547.2627383899943,218.79439468157352
2023-01-04 18:00:00,533.7408463748304,230.8970020522497
2023-01-04 19:00:00,532.7624574378341,237.90076525270032
2023-01-04 20:00:00,506.1261679255223,248.00738475788987
2023-01-04 21:00:00,499.80674644013646,243.86793288637182
2023-01-04 22:00:00,489.06752242861376,256.33214341494903
2023-01-04 23:00:00,468.33016728586915,267.7615032557096
2023-01-05 00:00:00,476.07689017960735,257.5422677291907
2023-01-05 01:00:00,466.15067935621005,267.6932858516226
2023-01-05 02:00:00,454.3873858030472,273.0973506907064
2023-01-05 03:00:00,443.25201757731156,272.6591397221911
